UTC,ISO8601,Hour,Open,Highest,Lowest,Closing,Volume
1549605600000,2019-02-08T01:00:00,1,3408.92,3409.94,3400.5,3407.65,658.798687
1549609200000,2019-02-08T02:00:00,2,3408.66,3408.66,3392.97,3394.78,627.670249
1549612800000,2019-02-08T03:00:00,3,3395.24,3429.6,3394.89,3413.8,1305.026695
1549616400000,2019-02-08T04:00:00,4,3413.78,3450.5,3413.78,3426.58,2625.117788
1549620000000,2019-02-08T05:00:00,5,3426.56,3439.38,3424.71,3432.85,1470.41411
1549623600000,2019-02-08T06:00:00,6,3433.51,3441.79,3427.96,3430.0,1675.042054
1549627200000,2019-02-08T07:00:00,7,3430.0,3447.99,3429.0,3439.25,2338.9275629999997
1549630800000,2019-02-08T08:00:00,8,3439.1,3449.97,3436.66,3447.0,1101.90546
1549634400000,2019-02-08T09:00:00,9,3447.53,3469.89,3445.6,3457.0,1660.792103
1549638000000,2019-02-08T10:00:00,10,3456.21,3512.8,3452.97,3507.34,3483.529041
1549641600000,2019-02-08T11:00:00,11,3506.42,3733.58,3485.24,3687.0,9099.779951999999
1549645200000,2019-02-08T12:00:00,12,3687.15,3692.08,3632.25,3662.59,7484.7146920000005
1549648800000,2019-02-08T13:00:00,13,3662.6,3677.65,3647.45,3654.03,2807.9574030000003
1549652400000,2019-02-08T14:00:00,14,3654.76,3669.61,3648.23,3668.3,1641.7060689999998
1549656000000,2019-02-08T15:00:00,15,3668.28,3669.99,3657.13,3660.53,1389.670673
1549659600000,2019-02-08T16:00:00,16,3660.53,3664.2,3612.0,3630.93,2070.3700719999997
1549663200000,2019-02-08T17:00:00,17,3630.94,3645.0,3625.36,3633.64,846.12221
1549666800000,2019-02-08T18:00:00,18,3633.64,3665.0,3630.6,3659.04,1099.696244
1549670400000,2019-02-08T19:00:00,19,3660.27,3667.89,3641.34,3654.84,1314.917659
1549674000000,2019-02-08T20:00:00,20,3654.39,3656.74,3641.45,3644.3,876.969058
1549677600000,2019-02-08T21:00:00,21,3644.28,3647.51,3635.0,3645.62,867.0246900000001
1549681200000,2019-02-08T22:00:00,22,3645.61,3649.67,3640.0,3646.45,842.748098
1549684800000,2019-02-08T23:00:00,23,3647.19,3656.61,3642.19,3652.72,846.4166550000001
1549688400000,2019-02-09T00:00:00,0,3652.72,3653.36,3643.78,3648.32,616.661062
1549692000000,2019-02-09T01:00:00,1,3647.31,3653.79,3646.24,3647.14,636.10581
1549695600000,2019-02-09T02:00:00,2,3647.14,3666.46,3646.3,3660.86,1168.242348
1549699200000,2019-02-09T03:00:00,3,3661.95,3677.32,3651.69,3660.54,2100.396701
1549702800000,2019-02-09T04:00:00,4,3660.56,3670.23,3653.04,3657.54,1176.3111689999998
1549706400000,2019-02-09T05:00:00,5,3657.53,3669.0,3655.02,3661.01,988.8156130000001
1549710000000,2019-02-09T06:00:00,6,3660.6,3665.32,3656.39,3662.02,871.256995
1549713600000,2019-02-09T07:00:00,7,3662.32,3666.89,3645.0,3654.36,1109.547376
1549717200000,2019-02-09T08:00:00,8,3655.3,3669.25,3653.69,3664.0,1267.818672
1549720800000,2019-02-09T09:00:00,9,3664.0,3680.02,3651.05,3660.29,1595.553269
1549724400000,2019-02-09T10:00:00,10,3660.45,3662.39,3640.0,3645.02,1298.5366119999999
1549728000000,2019-02-09T11:00:00,11,3645.02,3652.84,3625.13,3646.22,1353.6396
1549731600000,2019-02-09T12:00:00,12,3645.95,3647.85,3636.31,3642.66,967.540567
1549735200000,2019-02-09T13:00:00,13,3642.66,3645.0,3637.39,3640.37,668.174077
1549738800000,2019-02-09T14:00:00,14,3640.06,3655.0,3640.05,3652.19,996.9949130000001
1549742400000,2019-02-09T15:00:00,15,3653.56,3658.41,3650.0,3656.62,1005.92485
1549746000000,2019-02-09T16:00:00,16,3657.42,3669.73,3655.0,3665.78,1045.751386
1549749600000,2019-02-09T17:00:00,17,3665.78,3667.32,3656.0,3660.37,713.0213110000001
1549753200000,2019-02-09T18:00:00,18,3660.83,3673.0,3657.2,3665.18,431.465228
1549756800000,2019-02-09T19:00:00,19,3665.18,3674.0,3656.85,3657.19,615.475831
1549760400000,2019-02-09T20:00:00,20,3658.23,3663.0,3649.98,3655.84,677.211213
1549764000000,2019-02-09T21:00:00,21,3655.26,3662.12,3653.06,3653.08,497.07229299999995
1549767600000,2019-02-09T22:00:00,22,3654.13,3657.65,3646.44,3654.84,535.358441
1549771200000,2019-02-09T23:00:00,23,3654.8,3660.0,3651.16,3658.55,450.021377
1549774800000,2019-02-10T00:00:00,0,3658.17,3659.46,3651.0,3654.9,498.940435
1549778400000,2019-02-10T01:00:00,1,3653.12,3654.84,3630.98,3634.81,1332.771148
1549782000000,2019-02-10T02:00:00,2,3635.92,3641.03,3609.76,3632.12,1976.605927
1549785600000,2019-02-10T03:00:00,3,3632.1,3642.0,3631.03,3638.36,1217.654785
1549789200000,2019-02-10T04:00:00,4,3638.36,3639.1,3631.95,3636.98,739.2757339999999
1549792800000,2019-02-10T05:00:00,5,3636.66,3647.95,3636.46,3644.89,863.5200689999999
1549796400000,2019-02-10T06:00:00,6,3644.77,3647.95,3630.78,3638.34,624.008064
1549800000000,2019-02-10T07:00:00,7,3639.53,3642.78,3622.5,3626.17,840.0103320000001
1549803600000,2019-02-10T08:00:00,8,3625.94,3635.04,3616.0,3630.78,1384.370534
1549807200000,2019-02-10T09:00:00,9,3630.78,3637.0,3615.53,3619.5,976.239643
1549810800000,2019-02-10T10:00:00,10,3619.5,3634.77,3618.46,3626.6,1238.078538
1549814400000,2019-02-10T11:00:00,11,3628.73,3655.0,3624.03,3647.05,1561.525047
1549818000000,2019-02-10T12:00:00,12,3647.12,3651.06,3631.94,3638.41,1098.058192
1549821600000,2019-02-10T13:00:00,13,3638.85,3650.0,3638.32,3646.32,674.258621
1549825200000,2019-02-10T14:00:00,14,3646.32,3649.0,3637.55,3645.69,677.18443
1549828800000,2019-02-10T15:00:00,15,3645.47,3645.71,3636.0,3639.73,564.182711
1549832400000,2019-02-10T16:00:00,16,3639.37,3646.17,3636.63,3645.39,498.24841799999996
1549836000000,2019-02-10T17:00:00,17,3645.4,3665.0,3640.0,3658.9,1123.4747830000001
1549839600000,2019-02-10T18:00:00,18,3657.91,3684.99,3651.93,3680.06,2587.056068
1549843200000,2019-02-10T19:00:00,19,3679.75,3684.9,3620.17,3641.68,3262.7224
1549846800000,2019-02-10T20:00:00,20,3640.59,3641.11,3622.0,3632.1,931.19346
1549850400000,2019-02-10T21:00:00,21,3632.09,3641.59,3626.96,3628.98,514.589611
1549854000000,2019-02-10T22:00:00,22,3629.37,3634.52,3621.29,3623.11,865.8449439999999
1549857600000,2019-02-10T23:00:00,23,3623.11,3629.11,3616.66,3628.6,527.439362
1549861200000,2019-02-11T00:00:00,0,3628.62,3628.99,3617.2,3620.77,606.798875
1549864800000,2019-02-11T01:00:00,1,3620.98,3633.88,3619.51,3633.88,772.488134
1549868400000,2019-02-11T02:00:00,2,3633.01,3638.73,3628.63,3635.64,787.446716
1549872000000,2019-02-11T03:00:00,3,3634.87,3636.49,3624.84,3628.22,1082.2580580000001
1549875600000,2019-02-11T04:00:00,4,3628.24,3637.1,3621.0,3634.35,698.847067
1549879200000,2019-02-11T05:00:00,5,3634.86,3644.16,3623.0,3632.59,920.323706
1549882800000,2019-02-11T06:00:00,6,3632.0,3634.96,3623.5,3626.16,753.765012
1549886400000,2019-02-11T07:00:00,7,3626.16,3640.99,3624.08,3637.3,1162.890756
1549890000000,2019-02-11T08:00:00,8,3637.03,3657.2,3630.67,3642.0,1433.957492
1549893600000,2019-02-11T09:00:00,9,3641.45,3653.58,3636.0,3649.74,1382.685539
1549897200000,2019-02-11T10:00:00,10,3649.96,3649.97,3630.01,3643.0,1254.356959
1549900800000,2019-02-11T11:00:00,11,3642.99,3643.66,3615.53,3632.1,1729.478614
1549904400000,2019-02-11T12:00:00,12,3632.09,3640.29,3626.27,3638.22,837.485134
1549908000000,2019-02-11T13:00:00,13,3637.02,3642.05,3632.35,3640.39,715.3481830000001
1549911600000,2019-02-11T14:00:00,14,3640.39,3648.64,3635.68,3643.95,986.334017
1549915200000,2019-02-11T15:00:00,15,3644.66,3649.0,3637.14,3643.41,1249.358702
1549918800000,2019-02-11T16:00:00,16,3643.65,3646.0,3629.0,3635.0,1037.2567279999998
1549922400000,2019-02-11T17:00:00,17,3636.02,3644.0,3627.0,3638.03,768.983135
1549926000000,2019-02-11T18:00:00,18,3638.03,3638.39,3624.88,3631.05,672.761967
1549929600000,2019-02-11T19:00:00,19,3631.05,3632.82,3582.34,3607.65,2763.607727
1549933200000,2019-02-11T20:00:00,20,3607.21,3618.45,3598.01,3610.22,920.885489
1549936800000,2019-02-11T21:00:00,21,3609.63,3623.81,3604.01,3613.39,1033.123952
1549940400000,2019-02-11T22:00:00,22,3614.46,3625.68,3613.54,3624.04,981.3095390000001
1549944000000,2019-02-11T23:00:00,23,3624.07,3632.25,3617.48,3626.58,910.43398
1549947600000,2019-02-12T00:00:00,0,3626.58,3634.19,3623.0,3627.01,814.02166
1549951200000,2019-02-12T01:00:00,1,3627.24,3629.71,3618.26,3628.22,738.24928
1549954800000,2019-02-12T02:00:00,2,3628.0,3631.17,3612.9,3625.49,961.284533
1549958400000,2019-02-12T03:00:00,3,3625.58,3627.5,3598.77,3605.99,1512.634499
1549962000000,2019-02-12T04:00:00,4,3605.99,3614.43,3595.71,3604.15,1369.433557
1549965600000,2019-02-12T05:00:00,5,3604.15,3612.28,3596.46,3609.0,1128.557883
1549969200000,2019-02-12T06:00:00,6,3609.0,3616.8,3606.27,3611.0,805.046813
1549972800000,2019-02-12T07:00:00,7,3610.75,3629.72,3608.75,3622.85,1329.450674
1549976400000,2019-02-12T08:00:00,8,3623.92,3638.0,3611.1,3622.34,1654.818442
1549980000000,2019-02-12T09:00:00,9,3622.34,3627.73,3614.0,3621.0,1286.740128
1549983600000,2019-02-12T10:00:00,10,3621.0,3628.77,3610.5,3620.03,1337.289157
1549987200000,2019-02-12T11:00:00,11,3620.03,3631.48,3616.53,3619.98,1142.81486
1549990800000,2019-02-12T12:00:00,12,3619.99,3636.97,3619.99,3626.27,908.99955
1549994400000,2019-02-12T13:00:00,13,3627.0,3667.6,3626.34,3635.4,1962.773991
1549998000000,2019-02-12T14:00:00,14,3635.88,3647.91,3634.67,3640.95,1749.0159649999998
1550001600000,2019-02-12T15:00:00,15,3640.18,3654.94,3640.18,3647.64,1057.518305
1550005200000,2019-02-12T16:00:00,16,3647.62,3652.0,3609.0,3619.41,1282.379477
1550008800000,2019-02-12T17:00:00,17,3619.53,3631.0,3610.52,3620.64,969.9683140000001
1550012400000,2019-02-12T18:00:00,18,3620.64,3638.85,3620.43,3631.46,859.2404550000001
1550016000000,2019-02-12T19:00:00,19,3631.51,3642.85,3624.0,3636.73,635.831125
1550019600000,2019-02-12T20:00:00,20,3636.74,3640.59,3631.95,3637.61,683.1191719999999
1550023200000,2019-02-12T21:00:00,21,3637.37,3640.0,3628.93,3635.86,1047.493843
1550026800000,2019-02-12T22:00:00,22,3635.31,3642.88,3631.49,3640.52,877.975245
1550030400000,2019-02-12T23:00:00,23,3640.99,3643.0,3631.66,3638.3,776.713142
1550034000000,2019-02-13T00:00:00,0,3638.31,3647.0,3634.24,3643.38,1047.663455
1550037600000,2019-02-13T01:00:00,1,3643.38,3670.0,3635.0,3640.42,2453.6495
1550041200000,2019-02-13T02:00:00,2,3640.83,3641.19,3625.76,3634.0,1265.7483949999998
1550044800000,2019-02-13T03:00:00,3,3633.98,3638.2,3615.4,3616.63,1690.4466530000002
1550048400000,2019-02-13T04:00:00,4,3616.2,3628.12,3614.0,3620.75,1345.562832
1550052000000,2019-02-13T05:00:00,5,3621.1,3628.84,3613.31,3617.0,1038.838449
1550055600000,2019-02-13T06:00:00,6,3617.45,3620.0,3601.68,3613.79,1491.1661589999999
1550059200000,2019-02-13T07:00:00,7,3613.79,3623.8,3605.44,3621.35,1295.389116
1550062800000,2019-02-13T08:00:00,8,3621.44,3626.15,3612.93,3614.75,856.4549039999999
1550066400000,2019-02-13T09:00:00,9,3614.75,3617.49,3607.0,3608.28,956.9471609999999
1550070000000,2019-02-13T10:00:00,10,3608.03,3608.78,3591.75,3595.1,1789.964848
1550073600000,2019-02-13T11:00:00,11,3595.1,3615.23,3593.22,3610.6,1480.274793
1550077200000,2019-02-13T12:00:00,12,3610.4,3614.99,3606.3,3608.65,773.03818
1550080800000,2019-02-13T13:00:00,13,3608.63,3615.5,3606.61,3612.5,790.082941
1550084400000,2019-02-13T14:00:00,14,3612.48,3615.0,3602.0,3602.95,1121.323082
1550088000000,2019-02-13T15:00:00,15,3602.97,3612.51,3597.44,3601.16,640.788169
1550091600000,2019-02-13T16:00:00,16,3601.16,3610.0,3594.81,3603.49,820.847744
1550095200000,2019-02-13T17:00:00,17,3603.48,3611.7,3600.05,3605.81,441.26963099999995
1550098800000,2019-02-13T18:00:00,18,3605.81,3613.78,3603.18,3609.4,453.409109
1550102400000,2019-02-13T19:00:00,19,3608.34,3626.4,3605.79,3619.98,836.291737
1550106000000,2019-02-13T20:00:00,20,3619.55,3625.93,3615.0,3617.37,1104.1194050000001
1550109600000,2019-02-13T21:00:00,21,3616.9,3622.41,3606.4,3609.29,792.716537
1550113200000,2019-02-13T22:00:00,22,3609.32,3613.81,3606.6,3612.0,587.140482
1550116800000,2019-02-13T23:00:00,23,3612.45,3622.91,3611.83,3622.46,1137.188078
1550120400000,2019-02-14T00:00:00,0,3621.96,3625.0,3603.38,3610.47,753.218786
1550124000000,2019-02-14T01:00:00,1,3610.49,3619.88,3609.2,3615.83,526.7130080000001
1550127600000,2019-02-14T02:00:00,2,3615.82,3615.9,3597.2,3605.11,1025.052159
1550131200000,2019-02-14T03:00:00,3,3605.13,3615.0,3601.15,3602.32,1156.228268
1550134800000,2019-02-14T04:00:00,4,3603.91,3612.9,3600.46,3606.94,943.8460140000001
1550138400000,2019-02-14T05:00:00,5,3606.07,3607.44,3584.96,3594.88,1850.424934
1550142000000,2019-02-14T06:00:00,6,3594.86,3604.08,3568.11,3584.94,2109.927975
1550145600000,2019-02-14T07:00:00,7,3584.94,3593.41,3577.67,3586.7,1381.639889
1550149200000,2019-02-14T08:00:00,8,3586.83,3595.79,3585.78,3591.4,870.644439
1550152800000,2019-02-14T09:00:00,9,3591.4,3593.99,3584.94,3590.43,965.4663720000001
1550156400000,2019-02-14T10:00:00,10,3590.46,3607.09,3590.46,3600.94,878.8053570000001
1550160000000,2019-02-14T11:00:00,11,3601.99,3614.24,3595.0,3601.73,795.0086309999999
1550163600000,2019-02-14T12:00:00,12,3601.43,3611.74,3599.01,3606.0,629.783092
1550167200000,2019-02-14T13:00:00,13,3606.0,3612.88,3605.1,3611.44,725.677555
1550170800000,2019-02-14T14:00:00,14,3611.87,3612.46,3602.86,3605.69,589.888811
1550174400000,2019-02-14T15:00:00,15,3605.98,3605.98,3594.26,3597.75,587.781974
1550178000000,2019-02-14T16:00:00,16,3597.04,3606.16,3588.0,3600.12,619.397392
1550181600000,2019-02-14T17:00:00,17,3600.12,3603.36,3590.63,3593.6,516.856772
1550185200000,2019-02-14T18:00:00,18,3593.62,3597.64,3588.0,3590.56,369.68359399999997
1550188800000,2019-02-14T19:00:00,19,3590.57,3602.53,3587.0,3598.85,497.761887
1550192400000,2019-02-14T20:00:00,20,3598.05,3607.21,3595.79,3606.28,646.119086
1550196000000,2019-02-14T21:00:00,21,3606.27,3607.12,3600.01,3606.51,493.819233
1550199600000,2019-02-14T22:00:00,22,3607.71,3620.73,3607.5,3613.77,962.987415
1550203200000,2019-02-14T23:00:00,23,3613.77,3629.62,3610.33,3619.65,1296.173149
1550206800000,2019-02-15T00:00:00,0,3619.64,3622.13,3610.53,3612.06,647.759112
1550210400000,2019-02-15T01:00:00,1,3612.16,3624.77,3608.98,3615.35,740.041718
1550214000000,2019-02-15T02:00:00,2,3615.35,3619.24,3606.65,3615.0,814.933215
1550217600000,2019-02-15T03:00:00,3,3615.0,3622.77,3609.59,3610.63,640.623861
1550221200000,2019-02-15T04:00:00,4,3611.0,3616.43,3603.0,3603.67,786.158381
1550224800000,2019-02-15T05:00:00,5,3603.7,3618.24,3599.29,3617.88,931.7790560000001
1550228400000,2019-02-15T06:00:00,6,3617.88,3629.6,3605.46,3608.0,1577.184595
1550232000000,2019-02-15T07:00:00,7,3607.95,3620.0,3606.0,3618.69,744.307202
1550235600000,2019-02-15T08:00:00,8,3618.69,3623.72,3609.44,3618.74,906.199683
1550239200000,2019-02-15T09:00:00,9,3619.59,3653.23,3585.0,3585.99,3009.658199
1550242800000,2019-02-15T10:00:00,10,3585.99,3595.0,3573.45,3585.73,2364.098135
1550246400000,2019-02-15T11:00:00,11,3586.5,3595.1,3585.05,3592.98,849.951447
1550250000000,2019-02-15T12:00:00,12,3593.0,3603.1,3592.16,3597.84,474.93435999999997
1550253600000,2019-02-15T13:00:00,13,3597.84,3603.87,3596.29,3602.37,550.979018
1550257200000,2019-02-15T14:00:00,14,3602.06,3604.07,3594.64,3596.07,410.529519
1550260800000,2019-02-15T15:00:00,15,3596.09,3605.11,3594.64,3601.62,380.32786400000003
1550264400000,2019-02-15T16:00:00,16,3601.69,3605.16,3595.25,3599.2,361.94820899999996
1550268000000,2019-02-15T17:00:00,17,3599.19,3602.28,3595.56,3600.07,301.930218
1550271600000,2019-02-15T18:00:00,18,3599.04,3603.16,3590.0,3602.47,387.668337
1550275200000,2019-02-15T19:00:00,19,3602.49,3610.59,3597.91,3609.83,815.7273309999999
1550278800000,2019-02-15T20:00:00,20,3610.0,3616.93,3606.26,3607.26,933.222441
1550282400000,2019-02-15T21:00:00,21,3607.46,3616.13,3604.87,3613.24,575.055199
1550286000000,2019-02-15T22:00:00,22,3612.19,3626.43,3612.19,3623.62,824.639503
1550289600000,2019-02-15T23:00:00,23,3624.09,3634.16,3616.5,3618.96,1082.866784
1550293200000,2019-02-16T00:00:00,0,3618.08,3624.18,3614.0,3615.15,605.543629
1550296800000,2019-02-16T01:00:00,1,3615.88,3620.01,3612.0,3617.0,516.2179110000001
1550300400000,2019-02-16T02:00:00,2,3616.98,3622.46,3612.36,3617.09,526.31815
1550304000000,2019-02-16T03:00:00,3,3617.08,3624.51,3616.13,3619.56,515.219614
1550307600000,2019-02-16T04:00:00,4,3618.85,3625.0,3615.19,3619.43,726.601731
1550311200000,2019-02-16T05:00:00,5,3619.96,3625.15,3609.95,3613.23,1644.326544
1550314800000,2019-02-16T06:00:00,6,3613.23,3627.77,3613.17,3626.01,1358.7954029999999
1550318400000,2019-02-16T07:00:00,7,3626.01,3638.98,3610.87,3623.86,1631.395841
1550322000000,2019-02-16T08:00:00,8,3623.85,3638.98,3621.5,3632.37,824.7438589999999
1550325600000,2019-02-16T09:00:00,9,3632.35,3648.2,3625.93,3636.64,1376.60723
1550329200000,2019-02-16T10:00:00,10,3637.55,3641.35,3629.23,3634.41,931.1921130000001
1550332800000,2019-02-16T11:00:00,11,3634.48,3646.0,3621.96,3630.49,977.735356
1550336400000,2019-02-16T12:00:00,12,3630.41,3632.41,3621.65,3626.87,591.063133
1550340000000,2019-02-16T13:00:00,13,3626.87,3631.37,3622.99,3626.32,386.594519
1550343600000,2019-02-16T14:00:00,14,3626.31,3639.34,3625.52,3633.18,870.594979
1550347200000,2019-02-16T15:00:00,15,3632.52,3636.66,3627.16,3636.17,347.549893
1550350800000,2019-02-16T16:00:00,16,3635.56,3638.28,3626.86,3630.45,354.288763
1550354400000,2019-02-16T17:00:00,17,3630.45,3632.18,3626.17,3628.44,302.781366
1550358000000,2019-02-16T18:00:00,18,3629.25,3629.63,3615.0,3618.41,846.911459
1550361600000,2019-02-16T19:00:00,19,3617.22,3629.37,3615.08,3623.2,1078.9190720000001
1550365200000,2019-02-16T20:00:00,20,3623.47,3630.22,3615.05,3628.97,804.200962
1550368800000,2019-02-16T21:00:00,21,3628.0,3634.22,3624.13,3628.79,570.612853
1550372400000,2019-02-16T22:00:00,22,3629.27,3632.88,3628.1,3629.15,530.084179
1550376000000,2019-02-16T23:00:00,23,3629.68,3641.61,3627.02,3640.0,725.495341
1550379600000,2019-02-17T00:00:00,0,3639.57,3642.91,3633.0,3641.83,640.196546
1550383200000,2019-02-17T01:00:00,1,3641.81,3644.44,3632.0,3638.27,666.708966
1550386800000,2019-02-17T02:00:00,2,3638.33,3647.0,3635.96,3641.25,654.640434
1550390400000,2019-02-17T03:00:00,3,3640.98,3644.96,3634.32,3636.69,652.2113519999999
1550394000000,2019-02-17T04:00:00,4,3636.69,3643.48,3635.44,3638.33,555.727572
1550397600000,2019-02-17T05:00:00,5,3639.38,3700.11,3615.89,3626.58,4515.016981000001
1550401200000,2019-02-17T06:00:00,6,3626.76,3639.58,3620.0,3623.73,1569.475225
1550404800000,2019-02-17T07:00:00,7,3623.73,3628.01,3610.38,3613.07,1895.400741
1550408400000,2019-02-17T08:00:00,8,3613.07,3617.0,3604.4,3613.33,1384.052774
1550412000000,2019-02-17T09:00:00,9,3613.8,3628.18,3612.32,3623.63,860.4777039999999
1550415600000,2019-02-17T10:00:00,10,3623.63,3628.85,3620.24,3622.42,552.928735
1550419200000,2019-02-17T11:00:00,11,3622.42,3631.99,3616.5,3621.52,730.164958
1550422800000,2019-02-17T12:00:00,12,3621.52,3629.1,3620.4,3627.87,560.663567
1550426400000,2019-02-17T13:00:00,13,3627.87,3628.43,3610.0,3616.24,659.389457
1550430000000,2019-02-17T14:00:00,14,3616.27,3625.0,3610.0,3622.4,678.676708
1550433600000,2019-02-17T15:00:00,15,3622.48,3626.3,3615.0,3624.03,539.375404
1550437200000,2019-02-17T16:00:00,16,3624.04,3647.1,3621.54,3628.9,1433.873931
1550440800000,2019-02-17T17:00:00,17,3627.82,3654.83,3627.54,3641.27,1202.7466060000002
1550444400000,2019-02-17T18:00:00,18,3641.25,3685.0,3640.98,3667.58,2229.187711
1550448000000,2019-02-17T19:00:00,19,3667.62,3706.0,3655.0,3699.0,3801.550996
1550451600000,2019-02-17T20:00:00,20,3699.0,3773.85,3670.85,3692.96,5337.074288000001
1550455200000,2019-02-17T21:00:00,21,3692.98,3723.56,3687.38,3714.44,1657.743201
1550458800000,2019-02-17T22:00:00,22,3714.8,3740.0,3711.46,3734.66,2265.239351
1550462400000,2019-02-17T23:00:00,23,3734.14,3741.16,3710.85,3719.81,1403.665685
1550466000000,2019-02-18T00:00:00,0,3719.83,3722.54,3696.65,3720.78,1116.4608759999999
1550469600000,2019-02-18T01:00:00,1,3720.78,3737.62,3711.02,3732.23,1398.065971
1550473200000,2019-02-18T02:00:00,2,3732.23,3761.29,3730.0,3731.69,2451.636269
1550476800000,2019-02-18T03:00:00,3,3732.17,3751.52,3728.1,3734.0,1395.580219
1550480400000,2019-02-18T04:00:00,4,3733.47,3755.32,3733.06,3742.0,1929.9148469999998
1550484000000,2019-02-18T05:00:00,5,3742.0,3752.7,3717.0,3725.22,2152.553009
1550487600000,2019-02-18T06:00:00,6,3724.96,3760.22,3724.89,3745.37,1726.9981059999998
1550491200000,2019-02-18T07:00:00,7,3744.02,3774.84,3727.23,3769.66,3027.140563
1550494800000,2019-02-18T08:00:00,8,3769.75,3848.0,3752.82,3820.82,5972.8701
1550498400000,2019-02-18T09:00:00,9,3820.82,3847.0,3798.6,3807.39,5204.915016
1550502000000,2019-02-18T10:00:00,10,3806.53,3829.21,3787.1,3823.38,2756.814612
1550505600000,2019-02-18T11:00:00,11,3824.08,3925.0,3823.11,3871.83,7148.9246920000005
1550509200000,2019-02-18T12:00:00,12,3871.89,3896.88,3846.0,3886.0,3922.2358520000002
1550512800000,2019-02-18T13:00:00,13,3885.41,3917.0,3879.98,3900.67,2467.4486829999996
1550516400000,2019-02-18T14:00:00,14,3900.35,3918.0,3889.28,3895.0,2019.5367820000001
1550520000000,2019-02-18T15:00:00,15,3894.99,3904.2,3876.43,3899.98,1552.0292470000002
1550523600000,2019-02-18T16:00:00,16,3900.0,3911.68,3881.37,3884.0,1081.434875
1550527200000,2019-02-18T17:00:00,17,3884.11,3890.0,3856.97,3889.28,1371.936739
1550530800000,2019-02-18T18:00:00,18,3890.0,3903.0,3882.25,3898.6,880.9605130000001
1550534400000,2019-02-18T19:00:00,19,3897.35,3974.98,3896.01,3947.33,3780.3911450000005
1550538000000,2019-02-18T20:00:00,20,3947.33,3947.35,3856.0,3876.07,3655.6896229999998
1550541600000,2019-02-18T21:00:00,21,3875.39,3887.0,3869.02,3873.23,1994.5126309999998
1550545200000,2019-02-18T22:00:00,22,3872.8,3887.08,3868.0,3885.06,921.966824
